delever: the census describes another tree (stamp edd0ed12e734c92d); rerun tools/lever_census.py --sites -j 16 — running the census now
gte_consolidate --apply gte2: 244 files of 468 with work (400 done) — 960 definitions, 240 direct statements
05:59:05   src/ov_SC04_015/ov_SC04_015_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_011/ov_SC04_011_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_010/ov_SC04_010_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_020/ov_SC04_020_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_012/ov_SC04_012_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_016/ov_SC04_016_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_021/ov_SC04_021_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC05_001/ov_SC05_001_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC05_000/ov_SC05_000_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC05_003/ov_SC05_003_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC04_018/ov_SC04_018_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:05   src/ov_SC05_002/ov_SC05_002_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_005/ov_SC05_005_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_004/ov_SC05_004_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_006/ov_SC05_006_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_007/ov_SC05_007_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_008/ov_SC05_008_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_009/ov_SC05_009_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_011/ov_SC05_011_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_010/ov_SC05_010_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_019/ov_SC05_019_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_018/ov_SC05_018_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC05_017/ov_SC05_017_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC06_000/ov_SC06_000_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC06_006/ov_SC06_006_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:06   src/ov_SC06_008/ov_SC06_008_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_010/ov_SC06_010_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_011/ov_SC06_011_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_014/ov_SC06_014_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_015/ov_SC06_015_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_016/ov_SC06_016_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_018/ov_SC06_018_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_013/ov_SC06_013_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_022/ov_SC06_022_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_020/ov_SC06_020_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_024/ov_SC06_024_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_025/ov_SC06_025_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_027/ov_SC06_027_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_029/ov_SC06_029_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC07_002/ov_SC07_002_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:07   src/ov_SC06_030/ov_SC06_030_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_001/ov_SC07_001_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC06_025/ov_SC06_025_jr_8017EEC4.c: CONSOLIDATED — deleted 4 defs, renamed 1, use renames 6, direct calls 0, direct levers 0, unmatched 0, marked 6
05:59:08   src/ov_SC06_033/ov_SC06_033_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_006/ov_SC07_006_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC06_032/ov_SC06_032_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_000/ov_SC07_000_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_010/ov_SC07_010_o2b.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_011/ov_SC07_011_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_009/ov_SC07_009_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_008/ov_SC07_008_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC07_007/ov_SC07_007_jr_8013C98C.c: CONSOLIDATED — deleted 5 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC03_097/ov_SC03_097_jr_80182B9C.c: CONSOLIDATED — deleted 4 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC02_028/ov_SC02_028_jr_80184BD8.c: CONSOLIDATED — deleted 4 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC03_104/ov_SC03_104_jr_80186538.c: CONSOLIDATED — deleted 4 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC06_020/ov_SC06_020_jr_80180B04.c: CONSOLIDATED — deleted 4 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC02_005/ov_SC02_005_jr_80181D30.c: CONSOLIDATED — deleted 4 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC06_029/ov_SC06_029_jr_801898CC.c: CONSOLIDATED — deleted 2 defs, renamed 1, use renames 6, direct calls 0, direct levers 0, unmatched 1, marked 6
05:59:08   src/md_MAIN_026/md_MAIN_026.c: all COMPILE-ERROR src/md_MAIN_026/md_MAIN_026.c:463: `MVMVA' undeclared (first use this function)
src/md_MAIN_026/md_MAIN_026.c:463: (Each
05:59:08   src/md_MAIN_026/md_MAIN_026.c: REFUSED — deleted 2 defs, renamed 1, use renames 6, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC02_026/ov_SC02_026_jr_80185440.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC03_024/ov_SC03_024_jr_801830A8.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC02_027/ov_SC02_027_jr_8018A564.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC02_017/ov_SC02_017_jr_80186C64.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:08   src/ov_SC03_112/ov_SC03_112_jr_80183AE0.c: CONSOLIDATED — deleted 2 defs, renamed 2, use renames 2, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC03_118/ov_SC03_118_jr_80183830.c: CONSOLIDATED — deleted 3 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:08   src/ov_SC03_028/ov_SC03_028_jr_80183A74.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/md_MAIN_027/md_MAIN_027.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_028/ov_SC03_028_jr_80184914.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_097/ov_SC03_097_jr_801851B8.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_104/ov_SC03_104_jr_80189FE4.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_126/ov_SC03_126_jr_801380E0.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_028/ov_SC03_028_jr_80185C14.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_100/ov_SC03_100_jr_80183C10.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC05_019/ov_SC05_019_jr_801380E0.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC04_008/ov_SC04_008_jr_801380E0.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC05_010/ov_SC05_010_jr_80180F84.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC05_001/ov_SC05_001_jr_80183508.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC04_021/ov_SC04_021_jr_801380E0.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC05_010/ov_SC05_010_jr_8018473C.c: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:09   src/ov_SC06_016/ov_SC06_016_jr_801816DC.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC05_009/ov_SC05_009_jr_801380E0.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC06_032/ov_SC06_032_jr_80181014.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_013/ov_SC03_013_jr_8017FAA8.c: UNCHANGED — deleted 0 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:09   src/ov_SC03_112/ov_SC03_112_jr_80182BF8.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 6, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC03_029/ov_SC03_029_jr_80186A34.c: UNCHANGED — deleted 0 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:09   src/ov_SC06_018/ov_SC06_018_jr_80186270.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC06_022/ov_SC06_022_jr_80184A28.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC06_033/ov_SC06_033_jr_80184CF8.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:09   src/ov_SC06_024/ov_SC06_024_jr_80186F00.c: CONSOLIDATED — deleted 2 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 0, marked 0
05:59:10   src/shared/ov/func_8013B274__28562738.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 2, direct levers 2, unmatched 0, marked 2
05:59:10   src/shared/ov/func_8013B274__9e44db0b.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 2, direct levers 2, unmatched 0, marked 2
05:59:15   src/shared/ov/func_8012BFA8.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:15   src/shared/ov/func_80133CD4__de6ea26c.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:17   src/shared/ov/func_8013E064.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:18   src/shared/ov/func_8013E0FC.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:20   src/shared/ov/func_8013E194.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:22   src/shared/ov/func_8013E2C4.h: CONSOLIDATED — deleted 0 defs, renamed 0, use renames 0, direct calls 1, direct levers 0, unmatched 1, marked 0
05:59:22   src/shared/ov/func_8012EF34.h: UNCHANGED — deleted 0 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:22   src/shared/ov/func_8012EF70.h: UNCHANGED — deleted 0 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:22   src/shared/ov/func_8013AA24.h: UNCHANGED — deleted 0 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:22   src/shared/ov/func_8013AB54.h: UNCHANGED — deleted 0 defs, renamed 0, use renames 0, direct calls 0, direct levers 0, unmatched 1, marked 0
05:59:22 gte_consolidate: batch gte2 — 244 files: 237 consolidated, 0 defs-only, 6 unchanged, 1 refused, 0 no-recipe · definitions deleted 895 / renamed as lever variants 60 (variant trials: 213 freed, 65 kept) · header-bound definitions kept 5 · use renames 105 · direct statements → calls 115 / lever 108 / unmatched 17 · markers 184 · compiles 1240 · final 237/237 written files identical · refused 1 (restored, ledgered)
gte2 wall=76.60 s
exit=0
